"Suburb","Address","Rooms","Type","Price","Date","Distance","Bedroom","Bathroom","Car","Regionname","Propertycount","Year","Price_thousand"
"Hadfield","1/32 Sutherland St",3,"house,cottage,villa,semi,terrace",545000,2016-11-12,12.1,3,2,3,"Northern Metropolitan",2606,"2016",545
"Hadfield","4 Thames St",3,"house,cottage,villa,semi,terrace",770000,2016-11-12,12.1,3,1,2,"Northern Metropolitan",2606,"2016",770
"Hadfield","1 Barunah St",4,"house,cottage,villa,semi,terrace",777000,2016-08-13,12.1,3,1,2,"Northern Metropolitan",2606,"2016",777
"Hadfield","101 Middle St",2,"house,cottage,villa,semi,terrace",722000,2016-08-13,12.1,3,3,1,"Northern Metropolitan",2606,"2016",722
"Hadfield","23 Surrey St",2,"house,cottage,villa,semi,terrace",545000,2016-05-14,12.1,2,1,3,"Northern Metropolitan",2606,"2016",545
"Hadfield","1/22 Volga St",3,"townhouse",510000,2016-04-16,12.1,3,2,2,"Northern Metropolitan",2606,"2016",510
"Hadfield","11 Dickinson St",2,"house,cottage,villa,semi,terrace",542500,2016-09-17,12.1,2,1,1,"Northern Metropolitan",2606,"2016",542.5
"Hadfield","24 Talbot St",3,"house,cottage,villa,semi,terrace",631500,2016-06-18,12.1,4,1,3,"Northern Metropolitan",2606,"2016",631.5
"Hadfield","24A South St",4,"house,cottage,villa,semi,terrace",750074,2016-11-19,12.1,4,2,1,"Northern Metropolitan",2606,"2016",750.074
"Hadfield","35 Angus St",3,"house,cottage,villa,semi,terrace",591000,2016-05-22,12.1,3,1,1,"Northern Metropolitan",2606,"2016",591
"Hadfield","19 Barbara St",3,"house,cottage,villa,semi,terrace",550000,2016-05-22,12.1,3,1,3,"Northern Metropolitan",2606,"2016",550
"Hadfield","100 South St",2,"house,cottage,villa,semi,terrace",330000,2016-05-22,12.1,2,1,1,"Northern Metropolitan",2606,"2016",330
"Hadfield","13 Gish Ct",5,"house,cottage,villa,semi,terrace",8e+05,2016-04-23,12.1,5,2,1,"Northern Metropolitan",2606,"2016",800
"Hadfield","42 West St",3,"house,cottage,villa,semi,terrace",725000,2016-09-24,12.1,3,2,4,"Northern Metropolitan",2606,"2016",725
"Hadfield","28 Gish Ct",4,"house,cottage,villa,semi,terrace",815000,2017-02-25,12.1,4,2,2,"Northern Metropolitan",2606,"2017",815
"Hadfield","92 West St",2,"house,cottage,villa,semi,terrace",715888,2017-02-25,12.1,2,1,1,"Northern Metropolitan",2606,"2017",715.888
"Hadfield","119 Middle St",4,"house,cottage,villa,semi,terrace",650000,2016-07-26,12.1,4,1,4,"Northern Metropolitan",2606,"2016",650
"Hadfield","2/22 Volga St",2,"townhouse",468000,2016-07-26,12.1,2,1,1,"Northern Metropolitan",2606,"2016",468
"Hadfield","3 Charles St",3,"house,cottage,villa,semi,terrace",1102000,2016-11-27,12.1,3,1,2,"Northern Metropolitan",2606,"2016",1102
"Hadfield","25 East St",2,"house,cottage,villa,semi,terrace",515000,2016-11-27,12.1,2,1,2,"Northern Metropolitan",2606,"2016",515
"Hadfield","14 Sutherland St",3,"house,cottage,villa,semi,terrace",716000,2016-11-27,12.1,3,1,2,"Northern Metropolitan",2606,"2016",716
"Hadfield","38 Tassell St",2,"house,cottage,villa,semi,terrace",640000,2016-11-27,12.1,2,1,1,"Northern Metropolitan",2606,"2016",640
"Hadfield","21 Volga St",2,"house,cottage,villa,semi,terrace",460000,2016-11-27,12.1,2,1,4,"Northern Metropolitan",2606,"2016",460
"Hampton","1/30 Grenville St",2,"unit,duplex",895000,2016-09-03,13.7,2,1,1,"Southern Metropolitan",5454,"2016",895
"Hampton","6/334 Hampton St",2,"unit,duplex",587000,2016-09-03,13.7,2,1,1,"Southern Metropolitan",5454,"2016",587
"Hampton","38 Myrtle Rd",4,"house,cottage,villa,semi,terrace",2800000,2016-09-03,13.7,3,3,2,"Southern Metropolitan",5454,"2016",2800
"Hampton","3/31 Thomas St",2,"unit,duplex",720000,2016-09-03,13.7,2,1,1,"Southern Metropolitan",5454,"2016",720
"Hampton","36 Thomas St",4,"house,cottage,villa,semi,terrace",3250000,2016-09-03,13.7,4,3,2,"Southern Metropolitan",5454,"2016",3250
"Hampton","6 Earlsfield Rd",4,"house,cottage,villa,semi,terrace",2140000,2016-12-03,13.7,4,2,3,"Southern Metropolitan",5454,"2016",2140
"Hampton","3 Kendall St",4,"house,cottage,villa,semi,terrace",1600000,2016-12-03,13.7,4,2,2,"Southern Metropolitan",5454,"2016",1600
"Hampton","108 Orlando St",3,"townhouse",2200000,2016-12-03,13.7,3,2,3,"Southern Metropolitan",5454,"2016",2200
"Hampton","24A Smith St",3,"house,cottage,villa,semi,terrace",1003500,2016-12-03,13.7,3,1,2,"Southern Metropolitan",5454,"2016",1003.5
"Hampton","8/121 Thomas St",2,"unit,duplex",802000,2016-12-03,13.7,2,1,1,"Southern Metropolitan",5454,"2016",802
"Hampton","25 Thomas St",4,"townhouse",1500000,2016-12-03,13.7,4,1,1,"Southern Metropolitan",5454,"2016",1500
"Hampton","78 Thomas St",4,"house,cottage,villa,semi,terrace",1686500,2016-12-03,13.7,4,2,2,"Southern Metropolitan",5454,"2016",1686.5
"Hampton","2/524 Bluff Rd",5,"house,cottage,villa,semi,terrace",1400000,2017-03-04,13.7,5,2,2,"Southern Metropolitan",5454,"2017",1400
"Hampton","8 Bronte Ct",3,"house,cottage,villa,semi,terrace",1560000,2017-03-04,13.7,3,1,3,"Southern Metropolitan",5454,"2017",1560
"Hampton","1/88 Fewster Rd",2,"unit,duplex",680000,2017-03-04,13.7,2,1,2,"Southern Metropolitan",5454,"2017",680
"Hampton","35 Teddington Rd",3,"house,cottage,villa,semi,terrace",1715000,2017-03-04,13.7,3,1,2,"Southern Metropolitan",5454,"2017",1715
"Hampton","3/46 Fewster Rd",2,"unit,duplex",760000,2016-08-06,13.7,2,1,1,"Southern Metropolitan",5454,"2016",760
"Hampton","5/440 Hampton St",2,"unit,duplex",616000,2016-08-06,13.7,2,1,1,"Southern Metropolitan",5454,"2016",616
"Hampton","131 Linacre Rd",4,"house,cottage,villa,semi,terrace",1680000,2016-08-06,13.7,4,1,1,"Southern Metropolitan",5454,"2016",1680
"Hampton","139 Linacre Rd",5,"house,cottage,villa,semi,terrace",2520000,2016-08-06,13.7,5,4,2,"Southern Metropolitan",5454,"2016",2520
"Hampton","72b David St",2,"townhouse",890000,2016-05-07,13.7,1,2,2,"Southern Metropolitan",5454,"2016",890
"Hampton","66a Thomas St",3,"house,cottage,villa,semi,terrace",1120000,2016-05-07,13.7,4,2,3,"Southern Metropolitan",5454,"2016",1120
"Hampton","4 Bendigo St",4,"house,cottage,villa,semi,terrace",3200000,2016-09-10,13.7,4,3,3,"Southern Metropolitan",5454,"2016",3200
"Hampton","43 Fewster Rd",4,"house,cottage,villa,semi,terrace",1250000,2016-09-10,13.7,4,3,2,"Southern Metropolitan",5454,"2016",1250
"Hampton","30 Holyrood St",4,"house,cottage,villa,semi,terrace",2420000,2016-09-10,13.7,3,3,2,"Southern Metropolitan",5454,"2016",2420
"Hampton","54 Linacre Rd",4,"house,cottage,villa,semi,terrace",2e+06,2016-09-10,13.7,4,3,4,"Southern Metropolitan",5454,"2016",2000
"Hampton","22 Margarita St",4,"house,cottage,villa,semi,terrace",2880000,2016-09-10,13.7,4,3,2,"Southern Metropolitan",5454,"2016",2880
"Hampton","42 Myrtle Rd",5,"house,cottage,villa,semi,terrace",1805000,2016-09-10,13.7,4,2,2,"Southern Metropolitan",5454,"2016",1805
"Hampton","50 Earlsfield Rd",4,"house,cottage,villa,semi,terrace",1460000,2016-12-10,13.7,4,2,2,"Southern Metropolitan",5454,"2016",1460
"Hampton","73 Linacre Rd",3,"house,cottage,villa,semi,terrace",1403000,2016-12-10,13.7,3,1,2,"Southern Metropolitan",5454,"2016",1403
"Hampton","70 Teddington Rd",3,"house,cottage,villa,semi,terrace",1682000,2016-12-10,13.7,3,1,1,"Southern Metropolitan",5454,"2016",1682
"Hampton","344 Hampton St",4,"house,cottage,villa,semi,terrace",1875000,2017-02-11,13.7,4,2,3,"Southern Metropolitan",5454,"2017",1875
"Hampton","310 Hampton St",4,"house,cottage,villa,semi,terrace",2600000,2016-06-12,13.7,3,1,2,"Southern Metropolitan",5454,"2016",2600
"Hampton","27/78 Holyrood St",2,"unit,duplex",685000,2016-06-12,13.7,2,1,2,"Southern Metropolitan",5454,"2016",685
"Hampton","18 Kingston St",4,"house,cottage,villa,semi,terrace",2400000,2016-11-12,13.7,4,2,2,"Southern Metropolitan",5454,"2016",2400
"Hampton","65 Linacre Rd",5,"house,cottage,villa,semi,terrace",3470000,2016-11-12,13.7,5,3,4,"Southern Metropolitan",5454,"2016",3470
"Hampton","118 Ludstone St",2,"house,cottage,villa,semi,terrace",1615000,2016-11-12,13.7,2,1,1,"Southern Metropolitan",5454,"2016",1615
"Hampton","29 Olive St",4,"house,cottage,villa,semi,terrace",1450000,2016-11-12,13.7,4,2,3,"Southern Metropolitan",5454,"2016",1450
"Hampton","3/13 Foam St",2,"unit,duplex",786000,2016-08-13,13.7,2,1,1,"Southern Metropolitan",5454,"2016",786
"Hampton","3/308 Hampton St",2,"unit,duplex",742000,2016-05-14,13.7,2,3,2,"Southern Metropolitan",5454,"2016",742
"Hampton","7 Austin Rd",3,"house,cottage,villa,semi,terrace",1050000,2016-10-15,13.7,3,2,2,"Southern Metropolitan",5454,"2016",1050
"Hampton","63 Beach Rd",2,"house,cottage,villa,semi,terrace",1690000,2016-10-15,13.7,2,1,1,"Southern Metropolitan",5454,"2016",1690
"Hampton","3/1 Edinburgh St",3,"unit,duplex",810000,2016-10-15,13.7,3,1,1,"Southern Metropolitan",5454,"2016",810
"Hampton","1/33 Holyrood St",3,"house,cottage,villa,semi,terrace",1460000,2016-10-15,13.7,3,2,2,"Southern Metropolitan",5454,"2016",1460
"Hampton","26 Teddington Rd",3,"house,cottage,villa,semi,terrace",1620000,2016-10-15,13.7,3,1,2,"Southern Metropolitan",5454,"2016",1620
"Hampton","2b Carolyn St",3,"house,cottage,villa,semi,terrace",1420000,2016-07-16,13.7,3,2,2,"Southern Metropolitan",5454,"2016",1420
"Hampton","12 Foam St",4,"house,cottage,villa,semi,terrace",2400000,2016-09-17,13.7,4,2,4,"Southern Metropolitan",5454,"2016",2400
"Hampton","29 Thomas St",5,"house,cottage,villa,semi,terrace",3075000,2016-09-17,13.7,3,2,2,"Southern Metropolitan",5454,"2016",3075
"Hampton","75 Crisp St",5,"house,cottage,villa,semi,terrace",3201000,2017-03-18,13.7,5,3,2,"Southern Metropolitan",5454,"2017",3201
"Hampton","4/308 Hampton St",2,"unit,duplex",875500,2017-03-18,13.7,2,2,1,"Southern Metropolitan",5454,"2017",875.5
"Hampton","6/63 Linacre Rd",3,"townhouse",1400000,2017-03-18,13.7,3,2,1,"Southern Metropolitan",5454,"2017",1400
"Hampton","5b Ocean St",3,"unit,duplex",1457500,2017-03-18,13.7,3,2,2,"Southern Metropolitan",5454,"2017",1457.5
"Hampton","16 Smith St",5,"house,cottage,villa,semi,terrace",2600000,2017-03-18,13.7,5,4,2,"Southern Metropolitan",5454,"2017",2600
"Hampton","3 Smith St",2,"house,cottage,villa,semi,terrace",1465000,2017-03-18,13.7,2,1,2,"Southern Metropolitan",5454,"2017",1465
"Hampton","70 Highett Rd",5,"house,cottage,villa,semi,terrace",1705000,2016-06-18,13.7,5,2,2,"Southern Metropolitan",5454,"2016",1705
"Hampton","11 Kerferd St",3,"house,cottage,villa,semi,terrace",1610000,2016-06-18,13.7,3,1,2,"Southern Metropolitan",5454,"2016",1610
"Hampton","4/32 Linacre Rd",2,"unit,duplex",750000,2016-06-18,13.7,2,1,2,"Southern Metropolitan",5454,"2016",750
"Hampton","58 Teddington Rd",3,"house,cottage,villa,semi,terrace",1320000,2016-06-18,13.7,3,2,2,"Southern Metropolitan",5454,"2016",1320
"Hampton","11 Conifer St",2,"unit,duplex",896000,2016-11-19,13.7,2,2,2,"Southern Metropolitan",5454,"2016",896
"Hampton","29 Grenville St",3,"house,cottage,villa,semi,terrace",1450000,2016-11-19,13.7,3,2,2,"Southern Metropolitan",5454,"2016",1450
"Hampton","1/3 Littlewood St",2,"unit,duplex",898000,2016-11-19,13.7,2,1,1,"Southern Metropolitan",5454,"2016",898
"Hampton","6 Valerian St",4,"house,cottage,villa,semi,terrace",1515000,2016-11-19,13.7,4,2,0,"Southern Metropolitan",5454,"2016",1515
"Hampton","107 Willis St",5,"house,cottage,villa,semi,terrace",2980000,2016-11-19,13.7,5,3,2,"Southern Metropolitan",5454,"2016",2980
"Hampton","50 Holyrood St",4,"house,cottage,villa,semi,terrace",2200000,2016-04-23,13.7,4,3,4,"Southern Metropolitan",5454,"2016",2200
"Hampton","1/237 Hampton St",1,"unit,duplex",5e+05,2016-09-24,13.7,1,1,1,"Southern Metropolitan",5454,"2016",500
"Hampton","2/95 Thomas St",3,"townhouse",1100000,2016-09-24,13.7,3,2,1,"Southern Metropolitan",5454,"2016",1100
"Hampton","2/442 Bluff Rd",2,"unit,duplex",8e+05,2017-02-25,13.7,2,1,2,"Southern Metropolitan",5454,"2017",800
"Hampton","53 Bridge St",4,"house,cottage,villa,semi,terrace",3325000,2017-02-25,13.7,4,3,2,"Southern Metropolitan",5454,"2017",3325
"Hampton","5/46 Fewster Rd",2,"unit,duplex",691000,2017-02-25,13.7,2,1,1,"Southern Metropolitan",5454,"2017",691
"Hampton","17/93 Highett Rd",2,"unit,duplex",450000,2017-02-25,13.7,2,2,1,"Southern Metropolitan",5454,"2017",450
"Hampton","3/56 Beach Rd",2,"unit,duplex",738000,2016-07-26,13.7,2,1,2,"Southern Metropolitan",5454,"2016",738
"Hampton","3/22 Holyrood St",3,"townhouse",1140000,2016-07-26,13.7,3,2,2,"Southern Metropolitan",5454,"2016",1140
"Hampton","3/8 Alicia St",2,"unit,duplex",5e+05,2016-06-27,13.7,2,1,1,"Southern Metropolitan",5454,"2016",500
"Hampton","64 Earlsfield Rd",4,"house,cottage,villa,semi,terrace",1460000,2016-06-27,13.7,4,3,2,"Southern Metropolitan",5454,"2016",1460
"Hampton","10 Talbot St",4,"house,cottage,villa,semi,terrace",2800000,2016-06-27,13.7,4,3,2,"Southern Metropolitan",5454,"2016",2800
"Hampton","1/514 Bluff Rd",3,"townhouse",820000,2016-11-27,13.7,3,2,2,"Southern Metropolitan",5454,"2016",820
"Hampton","91A Linacre Rd",2,"townhouse",915500,2016-11-27,13.7,2,2,1,"Southern Metropolitan",5454,"2016",915.5
"Hampton","49 Service St",4,"house,cottage,villa,semi,terrace",1740000,2016-11-27,13.7,4,3,2,"Southern Metropolitan",5454,"2016",1740
"Hampton","136 Thomas St",1,"house,cottage,villa,semi,terrace",2450000,2016-11-27,13.7,1,2,0,"Southern Metropolitan",5454,"2016",2450
"Hampton","15 Avelin St",4,"house,cottage,villa,semi,terrace",1800000,2016-05-28,13.7,4,2,1,"Southern Metropolitan",5454,"2016",1800
"Hampton","41 Orlando St",4,"house,cottage,villa,semi,terrace",2160000,2016-05-28,13.7,4,2,1,"Southern Metropolitan",5454,"2016",2160
"Hampton","6 Highett Rd",3,"house,cottage,villa,semi,terrace",1800000,2016-08-28,13.7,2,2,2,"Southern Metropolitan",5454,"2016",1800
"Hampton","38 Orlando St",3,"house,cottage,villa,semi,terrace",2439500,2016-08-28,13.7,3,2,2,"Southern Metropolitan",5454,"2016",2439.5
"Hampton","52 Service St",4,"house,cottage,villa,semi,terrace",2250000,2016-08-28,13.7,5,2,2,"Southern Metropolitan",5454,"2016",2250
"Hampton","18 Kanowna St",4,"house,cottage,villa,semi,terrace",2130000,2016-07-30,13.7,4,2,2,"Southern Metropolitan",5454,"2016",2130
"Hampton East","9/12 Bartlett St",2,"unit,duplex",4e+05,2017-03-04,14.5,2,1,1,"Southern Metropolitan",2356,"2017",400
"Hampton East","17 Wishart St",3,"house,cottage,villa,semi,terrace",952000,2016-11-12,14.5,3,2,2,"Southern Metropolitan",2356,"2016",952
"Hampton East","27 Charming St",3,"house,cottage,villa,semi,terrace",1255000,2016-08-13,14.5,3,2,2,"Southern Metropolitan",2356,"2016",1255
"Hampton East","10a Roydon St",3,"townhouse",1020000,2016-05-14,14.5,2,2,2,"Southern Metropolitan",2356,"2016",1020
"Hampton East","1/23 Wickham Rd",3,"house,cottage,villa,semi,terrace",926000,2016-06-18,14.5,2,2,2,"Southern Metropolitan",2356,"2016",926
"Hampton East","4 Besant St",3,"house,cottage,villa,semi,terrace",1070000,2016-11-19,14.5,3,1,3,"Southern Metropolitan",2356,"2016",1070
"Hampton East","2/2 Flowerdale Rd",2,"unit,duplex",801000,2016-11-19,14.5,2,1,1,"Southern Metropolitan",2356,"2016",801
"Hampton East","28 Roydon St",3,"townhouse",1150000,2016-08-22,14.5,3,2,1,"Southern Metropolitan",2356,"2016",1150
"Hampton East","4/332 South Rd",2,"unit,duplex",472000,2017-02-25,14.5,2,1,1,"Southern Metropolitan",2356,"2017",472
"Hampton East","31 Warland Rd",3,"house,cottage,villa,semi,terrace",1471000,2017-02-25,14.5,3,2,2,"Southern Metropolitan",2356,"2017",1471
"Hampton East","2 Harry St",3,"house,cottage,villa,semi,terrace",1195000,2016-11-27,14.5,3,1,2,"Southern Metropolitan",2356,"2016",1195
"Hampton East","29 Wickham Rd",3,"house,cottage,villa,semi,terrace",1300000,2016-05-28,14.5,3,2,2,"Southern Metropolitan",2356,"2016",1300
"Hampton East","18 Charming St",4,"house,cottage,villa,semi,terrace",1416000,2016-08-28,14.5,4,2,2,"Southern Metropolitan",2356,"2016",1416
"Hampton East","4 Dane Rd",4,"house,cottage,villa,semi,terrace",1200000,2016-08-28,14.5,4,2,2,"Southern Metropolitan",2356,"2016",1200
"Hampton East","1/4 Flowerdale Rd",3,"unit,duplex",865000,2016-08-28,14.5,3,2,2,"Southern Metropolitan",2356,"2016",865
"Hawthorn","6a Scott St",4,"house,cottage,villa,semi,terrace",1650000,2016-09-03,4.6,4,2,2,"Southern Metropolitan",11308,"2016",1650
"Hawthorn","49 Berkeley St",3,"house,cottage,villa,semi,terrace",5100000,2016-12-03,4.6,3,2,3,"Southern Metropolitan",11308,"2016",5100
"Hawthorn","4 Bowen St",4,"house,cottage,villa,semi,terrace",2670000,2016-12-03,4.6,4,2,1,"Southern Metropolitan",11308,"2016",2670
"Hawthorn","23 Elgin St",3,"house,cottage,villa,semi,terrace",1480000,2016-12-03,4.6,3,1,0,"Southern Metropolitan",11308,"2016",1480
"Hawthorn","25/510 Glenferrie Rd",1,"unit,duplex",348000,2016-12-03,4.6,1,1,1,"Southern Metropolitan",11308,"2016",348
"Hawthorn","23/146 Power St",1,"unit,duplex",320000,2016-12-03,4.6,1,1,0,"Southern Metropolitan",11308,"2016",320
"Hawthorn","9/69 Wattle Rd",3,"unit,duplex",1189000,2016-12-03,4.6,3,1,1,"Southern Metropolitan",11308,"2016",1189
"Hawthorn","118/862 Glenferrie Rd",2,"unit,duplex",610000,2017-03-04,4.6,2,2,1,"Southern Metropolitan",11308,"2017",610
"Hawthorn","13/175 Power St",2,"unit,duplex",575000,2017-03-04,4.6,2,1,1,"Southern Metropolitan",11308,"2017",575
"Hawthorn","8/36 Power St",2,"unit,duplex",6e+05,2017-03-04,4.6,2,1,1,"Southern Metropolitan",11308,"2017",600
"Hawthorn","188e Riversdale Rd",1,"unit,duplex",492000,2017-03-04,4.6,1,1,1,"Southern Metropolitan",11308,"2017",492
"Hawthorn","16/5 Denham St",2,"unit,duplex",891000,2016-06-04,4.6,3,1,1,"Southern Metropolitan",11308,"2016",891
"Hawthorn","2/5 Finchley Ct",2,"unit,duplex",806000,2016-06-04,4.6,2,1,1,"Southern Metropolitan",11308,"2016",806
"Hawthorn","23 Melville St",2,"house,cottage,villa,semi,terrace",1155000,2016-06-04,4.6,2,1,2,"Southern Metropolitan",11308,"2016",1155
"Hawthorn","7 Brook St",3,"house,cottage,villa,semi,terrace",2e+06,2016-08-06,4.6,3,2,1,"Southern Metropolitan",11308,"2016",2000
"Hawthorn","6/107 Riversdale Rd",2,"unit,duplex",5e+05,2016-08-06,4.6,2,1,1,"Southern Metropolitan",11308,"2016",500
"Hawthorn","13/5 Denham St",2,"unit,duplex",753000,2016-05-07,4.6,2,1,2,"Southern Metropolitan",11308,"2016",753
"Hawthorn","7/21 Elphin Gr",1,"unit,duplex",330000,2016-05-07,4.6,1,1,1,"Southern Metropolitan",11308,"2016",330
"Hawthorn","14 Malmsbury St",3,"house,cottage,villa,semi,terrace",1420000,2016-05-07,4.6,3,1,0,"Southern Metropolitan",11308,"2016",1420
"Hawthorn","1/185 Auburn Rd",3,"unit,duplex",956000,2016-11-07,4.6,3,2,2,"Southern Metropolitan",11308,"2016",956
"Hawthorn","5/576 Glenferrie Rd",2,"unit,duplex",418000,2016-11-07,4.6,2,1,0,"Southern Metropolitan",11308,"2016",418
"Hawthorn","303/25 Lynch St",2,"unit,duplex",495000,2016-11-07,4.6,2,1,1,"Southern Metropolitan",11308,"2016",495
"Hawthorn","13/177 Power St",2,"unit,duplex",525000,2016-11-07,4.6,2,1,1,"Southern Metropolitan",11308,"2016",525
"Hawthorn","11/140 Riversdale Rd",1,"unit,duplex",292000,2016-11-07,4.6,1,1,0,"Southern Metropolitan",11308,"2016",292
"Hawthorn","10/28 Wattle Rd",2,"unit,duplex",430000,2016-11-07,4.6,2,1,1,"Southern Metropolitan",11308,"2016",430
"Hawthorn","4/205 Auburn Rd",1,"unit,duplex",365000,2016-10-08,4.6,1,1,1,"Southern Metropolitan",11308,"2016",365
"Hawthorn","3/164 Barkers Rd",2,"unit,duplex",580000,2016-10-08,4.6,2,1,1,"Southern Metropolitan",11308,"2016",580
"Hawthorn","530 Burwood Rd",3,"house,cottage,villa,semi,terrace",1300000,2016-10-08,4.6,3,2,1,"Southern Metropolitan",11308,"2016",1300
"Hawthorn","44 College St",3,"house,cottage,villa,semi,terrace",1300000,2016-10-08,4.6,3,1,0,"Southern Metropolitan",11308,"2016",1300
"Hawthorn","302/2 Tweed St",2,"unit,duplex",575000,2016-10-08,4.6,2,2,1,"Southern Metropolitan",11308,"2016",575
"Hawthorn","16/557 Glenferrie Rd",1,"unit,duplex",335000,2016-09-10,4.6,1,1,1,"Southern Metropolitan",11308,"2016",335
"Hawthorn","8/32 Liddiard St",2,"unit,duplex",440000,2016-09-10,4.6,2,1,1,"Southern Metropolitan",11308,"2016",440
"Hawthorn","8/1 Muir St",3,"unit,duplex",1e+06,2016-09-10,4.6,3,3,2,"Southern Metropolitan",11308,"2016",1000
"Hawthorn","69 Power St",4,"house,cottage,villa,semi,terrace",2610000,2016-09-10,4.6,4,2,7,"Southern Metropolitan",11308,"2016",2610
"Hawthorn","6 Salisbury Gr",3,"house,cottage,villa,semi,terrace",1741000,2016-09-10,4.6,3,1,1,"Southern Metropolitan",11308,"2016",1741
"Hawthorn","18 Violet Gr",3,"house,cottage,villa,semi,terrace",2325000,2016-09-10,4.6,3,2,1,"Southern Metropolitan",11308,"2016",2325
"Hawthorn","3/185 Auburn Rd",2,"unit,duplex",545000,2016-12-10,4.6,2,1,1,"Southern Metropolitan",11308,"2016",545
"Hawthorn","9/63 Berkeley St",2,"unit,duplex",655000,2016-12-10,4.6,2,1,1,"Southern Metropolitan",11308,"2016",655
"Hawthorn","3 Camden Rd",2,"house,cottage,villa,semi,terrace",2920000,2016-12-10,4.6,2,1,3,"Southern Metropolitan",11308,"2016",2920
"Hawthorn","13/561 Glenferrie Rd",1,"unit,duplex",488000,2016-12-10,4.6,1,1,1,"Southern Metropolitan",11308,"2016",488
"Hawthorn","1/9 Kinkora Rd",3,"house,cottage,villa,semi,terrace",1510000,2016-12-10,4.6,3,2,2,"Southern Metropolitan",11308,"2016",1510
"Hawthorn","1/41 Morang Rd",1,"unit,duplex",450000,2017-03-11,4.6,1,1,1,"Southern Metropolitan",11308,"2017",450
"Hawthorn","3 Randolph St",3,"house,cottage,villa,semi,terrace",2065000,2016-06-12,4.6,3,1,1,"Southern Metropolitan",11308,"2016",2065
